route_variant,seq,from_station,to_station,stop_type,distance_miles,avg_elevation_m,run_min,wait_min
SELHURST - THREE BRIDGES,3,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,2,1
SELHURST - THREE BRIDGES,4,SOUTH CROYDON,PURLEY,pass,4.85,29.6,3,0
SELHURST - THREE BRIDGES,5,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0
SOUTH BERMONDSEY - CATERHAM,1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
SOUTH BERMONDSEY - CATERHAM,2,SOUTH CROYDON,PURLEY OAKS,stop,5.2,29.6,2,0
SOUTH BERMONDSEY - CATERHAM,3,PURLEY OAKS,PURLEY,stop,1.06,17.3,3,0
SOUTH BERMONDSEY - CATERHAM,4,PURLEY,KENLEY,stop,1.19,17.4,3,2
SOUTH CROYDON - EMU STABLING SIDINGS,1,SOUTH CROYDON,EAST CROYDON,stop,4.39,48.5,3,0
SOUTH CROYDON - SOUTH CROYDON,1,SOUTH CROYDON,EAST CROYDON,stop,4.39,48.5,3,0
ST ALBANS CITY - GATWICK AIRPORT,1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
ST ALBANS CITY - GATWICK AIRPORT,2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0.5
ST PANCRAS LOW LEVEL - EAST GRINSTEAD,1,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,0
ST PANCRAS LOW LEVEL - EAST GRINSTEAD,2,SOUTH CROYDON,SANDERSTEAD,stop,5.44,29.6,3,0
STREATHAM COMMON - BRIGHTON,1,EAST CROYDON,PURLEY,stop,3.07,36.1,4,1
STREATHAM COMMON - BRIGHTON,2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0
STREATHAM COMMON - BRIGHTON,3,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,2,1
STREATHAM COMMON - BRIGHTON,4,SOUTH CROYDON,PURLEY,pass,4.85,29.6,2,0
STREATHAM COMMON - BRIGHTON,5,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0
STREATHAM COMMON - BRIGHTON (2),1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
STREATHAM COMMON - BRIGHTON (2),2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,1
STREATHAM COMMON - BRIGHTON (2),3,EAST CROYDON,SOUTH CROYDON,stop,4.39,48.5,3,1
STREATHAM COMMON - BRIGHTON (2),4,SOUTH CROYDON,PURLEY,pass,4.85,29.6,2,0
STREATHAM COMMON - BRIGHTON (2),5,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,1
TATTENHAM CORNER - PURLEY,1,TATTENHAM CORNER,COULSDON TOWN,stop,5.48,17.4,14,0
TATTENHAM CORNER - PURLEY,2,COULSDON TOWN,PURLEY,pass,1.57,17.4,5,0
TATTENHAM CORNER - PURLEY,3,TATTENHAM CORNER,PURLEY,stop,6.79,17.4,19,0
TATTENHAM CORNER - PURLEY (2),1,TATTENHAM CORNER,TADWORTH,stop,1.4,17.5,4,0
TATTENHAM CORNER - PURLEY (2),2,TADWORTH,KINGSWOOD AND BURGH HEATH,stop,1.24,17.5,3,0
TATTENHAM CORNER - PURLEY (2),3,KINGSWOOD AND BURGH HEATH,CHIPSTEAD,stop,2.4,17.5,6,0
TATTENHAM CORNER - PURLEY (2),4,CHIPSTEAD,WOODMANSTERNE,stop,0.72,17.4,3,0
TATTENHAM CORNER - PURLEY (2),5,WOODMANSTERNE,COULSDON TOWN,stop,1.42,17.4,3,0
TATTENHAM CORNER - PURLEY (2),6,COULSDON TOWN,REEDHAM (GREATER LONDON),stop,0.93,17.4,3,1
TATTENHAM CORNER - PURLEY (2),7,REEDHAM (GREATER LONDON),PURLEY,stop,0.66,17.3,3,0
THREE BRIDGES - BEDFORD MIDLAND,1,PURLEY,SOUTH CROYDON,stop,4.85,29.6,3,1
THREE BRIDGES - BEDFORD MIDLAND,2,SOUTH CROYDON,EAST CROYDON,stop,4.39,48.5,3,0.5
THREE BRIDGES - BEDFORD MIDLAND (10),1,PURLEY,SOUTH CROYDON,stop,4.85,29.6,3,1
THREE BRIDGES - BEDFORD MIDLAND (10),2,SOUTH CROYDON,EAST CROYDON,stop,4.39,48.5,3,0.5
THREE BRIDGES - BEDFORD MIDLAND (11),1,PURLEY,SOUTH CROYDON,stop,4.85,29.6,3,1
THREE BRIDGES - BEDFORD MIDLAND (11),2,SOUTH CROYDON,EAST CROYDON,stop,4.39,48.5,3,0.5
THREE BRIDGES - BEDFORD MIDLAND (12),1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
THREE BRIDGES - BEDFORD MIDLAND (12),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,3,1
THREE BRIDGES - BEDFORD MIDLAND (12),3,PURLEY,EAST CROYDON,stop,3.07,36.1,5,1
THREE BRIDGES - BEDFORD MIDLAND (13),1,COULSDON SOUTH,PURLEY,stop,2.12,17.4,3,1
THREE BRIDGES - BEDFORD MIDLAND (13),2,PURLEY,EAST CROYDON,stop,3.07,36.1,5,1
THREE BRIDGES - BEDFORD MIDLAND (14),1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
THREE BRIDGES - BEDFORD MIDLAND (14),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,3,1
THREE BRIDGES - BEDFORD MIDLAND (14),3,PURLEY,EAST CROYDON,stop,3.07,36.1,5,1
THREE BRIDGES - BEDFORD MIDLAND (15),1,PURLEY,EAST CROYDON,pass,3.07,36.1,5,0
THREE BRIDGES - BEDFORD MIDLAND (16),1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
THREE BRIDGES - BEDFORD MIDLAND (16),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,3,0.5
THREE BRIDGES - BEDFORD MIDLAND (16),3,PURLEY,EAST CROYDON,stop,3.07,36.1,5,1
THREE BRIDGES - BEDFORD MIDLAND (17),1,PURLEY,EAST CROYDON,stop,3.07,36.1,6,0.5
THREE BRIDGES - BEDFORD MIDLAND (2),1,PURLEY,EAST CROYDON,stop,3.07,36.1,6,1
THREE BRIDGES - BEDFORD MIDLAND (3),1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
THREE BRIDGES - BEDFORD MIDLAND (4),1,PURLEY,SOUTH CROYDON,stop,4.85,29.6,3,1
THREE BRIDGES - BEDFORD MIDLAND (4),2,SOUTH CROYDON,EAST CROYDON,stop,4.39,48.5,3,0.5
THREE BRIDGES - BEDFORD MIDLAND (5),1,PURLEY,SOUTH CROYDON,stop,4.85,29.6,3,1
THREE BRIDGES - BEDFORD MIDLAND (5),2,SOUTH CROYDON,EAST CROYDON,stop,4.39,48.5,3,0.5
THREE BRIDGES - BEDFORD MIDLAND (6),1,PURLEY,EAST CROYDON,stop,3.07,36.1,7,0.5
THREE BRIDGES - BEDFORD MIDLAND (7),1,PURLEY,EAST CROYDON,pass,3.07,36.1,5,0
THREE BRIDGES - BEDFORD MIDLAND (8),1,PURLEY,EAST CROYDON,stop,3.07,36.1,6,1
THREE BRIDGES - BEDFORD MIDLAND (9),1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
THREE BRIDGES - CAMBRIDGE,1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
THREE BRIDGES - CAMBRIDGE (2),1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
THREE BRIDGES - EAST CROYDON,1,PURLEY,EAST CROYDON,stop,3.07,36.1,7,0.5
THREE BRIDGES - EAST CROYDON,2,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0
THREE BRIDGES - EAST CROYDON,3,COULSDON SOUTH,PURLEY,stop,2.12,17.4,3,0
THREE BRIDGES - EAST CROYDON,4,PURLEY,SOUTH CROYDON,stop,4.85,29.6,3,1
THREE BRIDGES - EAST CROYDON,5,SOUTH CROYDON,EAST CROYDON,pass,4.39,48.5,3,0
THREE BRIDGES - EAST CROYDON (2),1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
THREE BRIDGES - EAST CROYDON (2),2,PURLEY,SOUTH CROYDON,stop,4.85,29.6,4,0
THREE BRIDGES - EAST CROYDON (2),3,SOUTH CROYDON,EAST CROYDON,pass,4.39,48.5,1,0
THREE BRIDGES - EAST CROYDON (3),1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
THREE BRIDGES - EAST CROYDON (3),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,4,0.5
THREE BRIDGES - EAST CROYDON (3),3,PURLEY,EAST CROYDON,stop,3.07,36.1,8,0.5
THREE BRIDGES - HARPENDEN,1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
THREE BRIDGES - HARPENDEN (2),1,PURLEY,SOUTH CROYDON,stop,4.85,29.6,3,1
THREE BRIDGES - HARPENDEN (2),2,SOUTH CROYDON,EAST CROYDON,stop,4.39,48.5,3,0.5
THREE BRIDGES - HARPENDEN (3),1,PURLEY,EAST CROYDON,stop,3.07,36.1,6,0.5
THREE BRIDGES - LUTON,1,PURLEY,SOUTH CROYDON,stop,4.85,29.6,3,1
THREE BRIDGES - LUTON,2,SOUTH CROYDON,EAST CROYDON,stop,4.39,48.5,3,0.5
THREE BRIDGES - LUTON (2),1,PURLEY,SOUTH CROYDON,stop,4.85,29.6,3,1
THREE BRIDGES - LUTON (2),2,SOUTH CROYDON,EAST CROYDON,stop,4.39,48.5,3,0.5
THREE BRIDGES - NORWOOD JUNCTION,1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
THREE BRIDGES - NORWOOD JUNCTION,2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,4,0.5
THREE BRIDGES - NORWOOD JUNCTION,3,PURLEY,EAST CROYDON,stop,3.07,36.1,7,0.5
THREE BRIDGES - NORWOOD JUNCTION,4,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0
THREE BRIDGES - NORWOOD JUNCTION,5,COULSDON SOUTH,PURLEY,stop,2.12,17.4,4,0
THREE BRIDGES - NORWOOD JUNCTION,6,PURLEY,SOUTH CROYDON,stop,4.85,29.6,3,0
THREE BRIDGES - NORWOOD JUNCTION,7,SOUTH CROYDON,EAST CROYDON,pass,4.39,48.5,2,0
THREE BRIDGES - NORWOOD JUNCTION (2),1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
THREE BRIDGES - NORWOOD JUNCTION (2),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,4,0.5
THREE BRIDGES - NORWOOD JUNCTION (2),3,PURLEY,EAST CROYDON,stop,3.07,36.1,6,0.5
THREE BRIDGES - NORWOOD JUNCTION (3),1,PURLEY,EAST CROYDON,stop,3.07,36.1,6,1
THREE BRIDGES - NORWOOD JUNCTION (4),1,PURLEY,EAST CROYDON,stop,3.07,36.1,4,0.5
THREE BRIDGES - NORWOOD JUNCTION (5),1,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
THREE BRIDGES - PETERBOROUGH,1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
THREE BRIDGES - PETERBOROUGH,2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,2,1
THREE BRIDGES - PETERBOROUGH,3,PURLEY,EAST CROYDON,pass,3.07,36.1,4,0
THREE BRIDGES - PETERBOROUGH,4,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0
THREE BRIDGES - PETERBOROUGH,5,COULSDON SOUTH,EAST CROYDON,stop,5,36.2,6,1
THREE BRIDGES - ST ALBANS CITY,1,PURLEY,EAST CROYDON,pass,3.07,36.1,5,0
THREE BRIDGES - WEST HAMPSTEAD THAMESLINK,1,PURLEY,SOUTH CROYDON,stop,4.85,29.6,3,1
THREE BRIDGES - WEST HAMPSTEAD THAMESLINK,2,SOUTH CROYDON,EAST CROYDON,stop,4.39,48.5,3,0.5
THREE BRIDGES - WEST HAMPSTEAD THAMESLINK (2),1,MERSTHAM,COULSDON SOUTH,stop,4.1,17.5,5,0.5
THREE BRIDGES - WEST HAMPSTEAD THAMESLINK (2),2,COULSDON SOUTH,PURLEY,stop,2.12,17.4,4,0.5
THREE BRIDGES - WEST HAMPSTEAD THAMESLINK (2),3,PURLEY,EAST CROYDON,stop,3.07,36.1,5,0.5
UCKFIELD - EAST CROYDON,1,SOUTH CROYDON,EAST CROYDON,pass,4.39,48.5,3,0
UCKFIELD - EAST CROYDON,2,SANDERSTEAD,EAST CROYDON,pass,2.33,36.1,9,0
WEST HAMPSTEAD THAMESLINK - HORSHAM,1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
WEST HAMPSTEAD THAMESLINK - HORSHAM,2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0.5
WEST HAMPSTEAD THAMESLINK - THREE BRIDGES,1,EAST CROYDON,PURLEY,stop,3.07,36.1,5,1
WEST HAMPSTEAD THAMESLINK - THREE BRIDGES,2,PURLEY,COULSDON SOUTH,stop,2.12,17.4,4,0.5
