route_variant,seq,from_station,to_station,stop_type,distance_miles,avg_elevation_m,run_min,wait_min
WOKING - PORTSMOUTH HARBOUR (4),9,GODALMING,HASLEMERE,stop,9.17,18.4,10,1
WOKING - PORTSMOUTH HARBOUR (5),1,WOKING,WORPLESDON,stop,2.73,38.8,4,5
WOKING - PORTSMOUTH HARBOUR (5),2,WORPLESDON,GUILDFORD,stop,4.13,36.3,5,1
WOKING - PORTSMOUTH HARBOUR (5),3,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,3
WOKING - PORTSMOUTH HARBOUR (5),4,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - PORTSMOUTH HARBOUR (5),5,GODALMING,MILFORD,stop,1.98,18.1,4,1
WOKING - PORTSMOUTH HARBOUR (5),6,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - PORTSMOUTH HARBOUR (5),7,WITLEY,HASLEMERE,stop,5.09,18.5,7,0
WOKING - PORTSMOUTH HARBOUR (6),1,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - PORTSMOUTH HARBOUR (6),2,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,1
WOKING - PORTSMOUTH HARBOUR (6),3,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - PORTSMOUTH HARBOUR (6),4,GODALMING,HASLEMERE,stop,9.17,18.4,10,1
WOKING - PORTSMOUTH HARBOUR (6),5,WOKING,GUILDFORD,stop,6.69,57.5,10,1
WOKING - PORTSMOUTH HARBOUR (6),6,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,1
WOKING - PORTSMOUTH HARBOUR (6),7,FARNCOMBE,GODALMING,pass,1.17,18.1,1,0
WOKING - PORTSMOUTH HARBOUR (6),8,GODALMING,HASLEMERE,stop,9.17,18.4,10,1
WOKING - PORTSMOUTH HARBOUR (7),1,WOKING,GUILDFORD,stop,6.69,57.5,10,1
WOKING - PORTSMOUTH HARBOUR (7),2,GUILDFORD,GODALMING,stop,4.46,36.5,6,1
WOKING - PORTSMOUTH HARBOUR (7),3,GODALMING,HASLEMERE,stop,9.17,18.4,10,1
WOKING - PORTSMOUTH HARBOUR (8),1,WOKING,GUILDFORD,stop,6.69,57.5,9,1
WOKING - PORTSMOUTH HARBOUR (8),2,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,5
WOKING - PORTSMOUTH HARBOUR (8),3,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - PORTSMOUTH HARBOUR (8),4,GODALMING,MILFORD,stop,1.98,18.1,4,1
WOKING - PORTSMOUTH HARBOUR (8),5,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - PORTSMOUTH HARBOUR (8),6,WITLEY,HASLEMERE,stop,5.09,18.5,7,0
WOKING - QUEENSTOWN ROAD(BATTERSEA),1,WOKING,WEST BYFLEET,stop,3.0,79.0,5,0
WOKING - QUEENSTOWN ROAD(BATTERSEA),2,WEST BYFLEET,BYFLEET & NEW HAW,stop,2.0,57.6,3,0
WOKING - QUEENSTOWN ROAD(BATTERSEA),3,BYFLEET & NEW HAW,ADDLESTONE,stop,1.81,17.2,4,0
WOKING - QUEENSTOWN ROAD(BATTERSEA),4,ADDLESTONE,CHERTSEY,stop,1.67,17.1,3,0
WOKING - SALISBURY,1,WOKING,GUILDFORD,stop,6.69,57.5,25,0
WOKING - SOUTHAMPTON CENTRAL,1,WOKING,WORPLESDON,stop,2.73,38.8,5,1
WOKING - SOUTHAMPTON CENTRAL,2,WORPLESDON,GUILDFORD,stop,4.13,36.3,5,0
WOKING - SOUTHAMPTON CENTRAL,3,GUILDFORD,FARNCOMBE,stop,3.33,36.5,6,1
WOKING - SOUTHAMPTON CENTRAL,4,FARNCOMBE,GODALMING,stop,1.17,18.1,2,0
WOKING - SOUTHAMPTON CENTRAL,5,GODALMING,MILFORD,stop,1.98,18.1,4,1
WOKING - SOUTHAMPTON CENTRAL,6,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - SOUTHAMPTON CENTRAL,7,WITLEY,HASLEMERE,stop,5.09,18.5,7,0
WOKING - SOUTHAMPTON CENTRAL,8,WOKING,BROOKWOOD,stop,3.79,65.0,5,1
WOKING - SOUTHAMPTON CENTRAL (2),1,WOKING,HASLEMERE,stop,19.96,39.3,23,0
WOKING - SOUTHAMPTON CENTRAL (2),2,WOKING,FARNCOMBE,stop,9.95,39.0,14,0
WOKING - SOUTHAMPTON CENTRAL (2),3,WOKING,GUILDFORD,stop,6.69,57.5,9,0
WOKING - SOUTHAMPTON CENTRAL (3),1,WOKING,WORPLESDON,stop,2.73,38.8,4,1
WOKING - SOUTHAMPTON CENTRAL (3),2,WORPLESDON,GUILDFORD,stop,4.13,36.3,6,0
WOKING - SOUTHAMPTON CENTRAL (3),3,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,1
WOKING - SOUTHAMPTON CENTRAL (3),4,FARNCOMBE,GODALMING,stop,1.17,18.1,3,0
WOKING - SOUTHAMPTON CENTRAL (3),5,GODALMING,MILFORD,stop,1.98,18.1,4,0
WOKING - SOUTHAMPTON CENTRAL (3),6,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - SOUTHAMPTON CENTRAL (3),7,WITLEY,HASLEMERE,stop,5.09,18.5,8,0
WOKING - SOUTHAMPTON CENTRAL (4),1,WOKING,WORPLESDON,stop,2.73,38.8,4,1
WOKING - SOUTHAMPTON CENTRAL (4),2,WORPLESDON,GUILDFORD,stop,4.13,36.3,5,1
WOKING - SOUTHAMPTON CENTRAL (4),3,GUILDFORD,FARNCOMBE,stop,3.33,36.5,5,2
WOKING - SOUTHAMPTON CENTRAL (4),4,FARNCOMBE,GODALMING,stop,1.17,18.1,2,1
WOKING - SOUTHAMPTON CENTRAL (4),5,GODALMING,MILFORD,stop,1.98,18.1,4,1
WOKING - SOUTHAMPTON CENTRAL (4),6,MILFORD,WITLEY,stop,2.46,18.2,4,0
WOKING - SOUTHAMPTON CENTRAL (4),7,WITLEY,HASLEMERE,stop,5.09,18.5,7,0
WOKING - SOUTHAMPTON CENTRAL (5),1,WOKING,GUILDFORD,stop,6.69,57.5,25,0
WOKING - SURBITON,1,WOKING,WEST BYFLEET,stop,3.0,79.0,4,0
WOKING - SURBITON,2,WEST BYFLEET,WEYBRIDGE,stop,3.0,59.0,4,0
WOKING - SURBITON,3,WOKING,WEST BYFLEET,stop,3.0,79.0,4,0
WOKING - SURBITON,4,WEST BYFLEET,BYFLEET & NEW HAW,stop,2.0,57.6,3,0
WOKING - SURBITON,5,BYFLEET & NEW HAW,WEYBRIDGE,pass,6.79,18.6,1,0
WOKING - SURBITON (2),1,WOKING,WEST BYFLEET,stop,3.0,79.0,4,0
WOKING - SURBITON (2),2,WEST BYFLEET,BYFLEET & NEW HAW,stop,2.0,57.6,3,1
WOKING - SURBITON (2),3,BYFLEET & NEW HAW,WEYBRIDGE,stop,6.79,18.6,3,0
WOKING - SURBITON (2),4,HERSHAM,ESHER,stop,1.72,17.1,3,0
WOKING - SURBITON (3),1,WOKING,WEST BYFLEET,stop,3.0,79.0,5,0
WOKING - SURBITON (3),2,WEST BYFLEET,WEYBRIDGE,stop,3.0,59.0,4,0
WOKING - SURBITON (3),3,HERSHAM,ESHER,stop,1.72,17.1,3,0
WOKING - SURBITON (3),4,WOKING,BYFLEET & NEW HAW,stop,4.59,38.6,5,0
WOKING - SURBITON (4),1,WOKING,WEYBRIDGE,stop,11.17,40.0,11,0
WOKING - UP LOOP,1,WOKING,BYFLEET & NEW HAW,stop,4.59,38.6,5,0
WOKING - UP LOOP,2,WOKING,CHERTSEY,stop,5.9,38.5,9,0
WOKING - WANDSWORTH TOWN,1,WOKING,WEST BYFLEET,stop,3.0,79.0,5,0
WOKING - WANDSWORTH TOWN,2,WEST BYFLEET,BYFLEET & NEW HAW,stop,2.0,57.6,3,0
WOKING - WANDSWORTH TOWN,3,BYFLEET & NEW HAW,ADDLESTONE,stop,1.81,17.2,4,0
WOKING - WANDSWORTH TOWN,4,ADDLESTONE,CHERTSEY,stop,1.67,17.1,3,0
WOKING - WEYBRIDGE,1,WOKING,WEST BYFLEET,stop,3.0,79.0,9,0
WOKING - WEYBRIDGE,2,WEST BYFLEET,BYFLEET & NEW HAW,stop,2.0,57.6,9,0
WOKING - WEYBRIDGE,3,BYFLEET & NEW HAW,WEYBRIDGE,stop,6.79,18.6,14,0
WOKING - WEYMOUTH,1,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WEYMOUTH,2,GUILDFORD,HASLEMERE,stop,13.62,36.8,14,1
WOKING - WEYMOUTH,3,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WEYMOUTH,4,GUILDFORD,FARNCOMBE,stop,3.33,36.5,4,1
WOKING - WEYMOUTH,5,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WEYMOUTH (2),1,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WEYMOUTH (2),2,GUILDFORD,HASLEMERE,stop,13.62,36.8,13,1
WOKING - WEYMOUTH (2),3,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WEYMOUTH (2),4,GUILDFORD,FARNCOMBE,stop,3.33,36.5,4,1
WOKING - WEYMOUTH (2),5,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WEYMOUTH (3),1,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WEYMOUTH (3),2,GUILDFORD,HASLEMERE,stop,13.62,36.8,14,1
WOKING - WEYMOUTH (3),3,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WEYMOUTH (3),4,GUILDFORD,FARNCOMBE,stop,3.33,36.5,4,1
WOKING - WEYMOUTH (3),5,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WEYMOUTH (4),1,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WEYMOUTH (4),2,GUILDFORD,HASLEMERE,stop,13.62,36.8,13,1
WOKING - WEYMOUTH (4),3,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WEYMOUTH (4),4,GUILDFORD,FARNCOMBE,stop,3.33,36.5,4,1
WOKING - WEYMOUTH (4),5,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WEYMOUTH (5),1,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WEYMOUTH (5),2,GUILDFORD,HASLEMERE,stop,13.62,36.8,13,1
WOKING - WEYMOUTH (5),3,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WEYMOUTH (5),4,GUILDFORD,FARNCOMBE,stop,3.33,36.5,4,1
WOKING - WEYMOUTH (5),5,WOKING,GUILDFORD,stop,6.69,57.5,8,1
WOKING - WINCHESTER,1,WOKING,GUILDFORD,stop,6.69,57.5,25,0
WOKING - WINCHESTER,2,WOKING,BROOKWOOD,stop,3.79,65.0,6,0
WOKING - WINCHESTER (2),1,WOKING,GUILDFORD,stop,6.69,57.5,25,0
WOKING - WOKING,1,WOKING,GUILDFORD,stop,6.69,57.5,7,0
WOKING - WOKING,2,BYFLEET & NEW HAW,WOKING,pass,4.59,38.6,10,0
WOKING - WOKING,3,CHERTSEY,WOKING,pass,5.9,38.5,14,0
WOKING - WOKING,4,WEYBRIDGE,WOKING,pass,11.17,40.0,8,0
WOKING - WOKING (2),1,WOKING,BYFLEET & NEW HAW,stop,4.59,38.6,5,0
WOKING - WOKING (2),2,WOKING,CHERTSEY,stop,5.9,38.5,11,0
WOKING - WOKING (2),3,WOKING,WEYBRIDGE,stop,11.17,40.0,6,0
