route_variant,date,departure_time,train_class,number_of_coaches
WEYMOUTH - BASINGSTOKE,2026-03-12,18:46:00,,
BASINGSTOKE - WEYMOUTH,2026-03-12,14:37:00,,
WEYMOUTH - BASINGSTOKE,2026-03-12,19:47:00,,
BASINGSTOKE - WEYMOUTH (2),2026-03-12,15:37:00,,
WEYMOUTH - WOKING (6),2026-03-12,20:46:00,,
WEYMOUTH - WOKING (7),2026-03-12,21:47:00,,
BASINGSTOKE - WEYMOUTH (3),2026-03-12,18:35:00,,
WEYMOUTH - WOKING (8),2026-03-12,22:53:00,,
BASINGSTOKE - WEYMOUTH (5),2026-03-12,19:37:00,,
WOKING - WEYMOUTH (2),2026-03-12,21:09:00,,
WOKING - WEYMOUTH (2),2026-03-12,22:09:00,,
WOKING - WEYMOUTH (7),2026-03-12,07:05:00,,
WOKING - WEYMOUTH (8),2026-03-12,08:08:00,,
SOUTHAMPTON CENTRAL - SURBITON,2026-03-12,08:49:00,,
WOKING - BOURNEMOUTH (2),2026-03-12,00:15:00,,
SOUTHAMPTON CENTRAL - WEYBRIDGE,2026-03-12,07:52:00,,
WOKING - BASINGSTOKE,2026-03-12,18:59:00,,
WOKING - BASINGSTOKE,2026-03-12,19:22:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,20:33:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,09:03:00,,
BASINGSTOKE - WOKING,2026-03-12,07:16:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,10:03:00,,
BASINGSTOKE - WOKING,2026-03-12,08:18:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,10:33:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,09:17:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,11:33:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,12:03:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,10:16:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,12:33:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,11:16:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,11:46:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,12:16:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,14:33:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,12:46:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,15:03:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,13:16:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,13:46:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,14:16:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,14:46:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,15:16:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,17:34:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,16:16:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,17:16:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,18:16:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,18:46:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,19:16:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,21:33:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,19:46:00,,
BASINGSTOKE - SURBITON (3),2026-03-12,20:47:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,23:33:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,00:11:00,,
SURBITON - BASINGSTOKE (4),2026-03-12,00:43:00,,
BASINGSTOKE - WOKING,2026-03-12,23:16:00,,
BASINGSTOKE - WEYBRIDGE,2026-03-12,07:28:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,08:04:00,,
SURBITON - BASINGSTOKE (3),2026-03-12,08:33:00,,
PORTSMOUTH HARBOUR - WOKING (6),2026-03-12,06:45:00,,
SURBITON - PORTSMOUTH HARBOUR (2),2026-03-12,16:03:00,,
PORTSMOUTH HARBOUR - SURBITON (2),2026-03-12,21:46:00,,
PORTSMOUTH HARBOUR - SURBITON (3),2026-03-12,22:46:00,,
WEYMOUTH - WOKING (9),2026-03-12,00:06:00,,
,2026-03-12,10:55:00,,
,2026-03-12,12:01:00,,
,2026-03-12,14:55:00,,
,2026-03-12,14:52:00,,
EXETER ST DAVIDS - WOKING (3),2026-03-12,23:19:00,,
POOLE - WOKING (3),2026-03-13,06:47:00,,
POOLE - BASINGSTOKE,2026-03-13,07:46:00,,
POOLE - WOKING (4),2026-03-13,08:47:00,,
BASINGSTOKE - BOURNEMOUTH,2026-03-13,22:38:00,,
WOKING - POOLE (6),2026-03-13,07:38:00,,
PORTSMOUTH HARBOUR - SURBITON,2026-03-13,07:27:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-13,10:44:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-13,09:32:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-13,11:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-13,10:30:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-13,12:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-13,11:28:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-13,13:44:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-13,16:44:00,,
WOKING - PORTSMOUTH HARBOUR (4),2026-03-13,17:44:00,,
WOKING - PORTSMOUTH HARBOUR (4),2026-03-13,19:44:00,,
WOKING - PORTSMOUTH HARBOUR (4),2026-03-13,21:44:00,,
WOKING - PORTSMOUTH HARBOUR (4),2026-03-13,22:45:00,,
BASINGSTOKE - WEYMOUTH,2026-03-13,09:37:00,,
BASINGSTOKE - WEYMOUTH,2026-03-13,10:37:00,,
BASINGSTOKE - WEYMOUTH (2),2026-03-13,16:37:00,,
BASINGSTOKE - WEYMOUTH (3),2026-03-13,17:35:00,,
WOKING - WEYMOUTH (2),2026-03-13,20:08:00,,
WOKING - WEYMOUTH (3),2026-03-13,06:09:00,,
SOUTHAMPTON CENTRAL - WOKING (2),2026-03-13,05:56:00,,
SURBITON - SOUTHAMPTON CENTRAL (2),2026-03-13,17:05:00,,
WOKING - SOUTHAMPTON CENTRAL (2),2026-03-13,17:58:00,,
BASINGSTOKE - SURBITON,2026-03-13,05:16:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,20:02:00,,
BASINGSTOKE - SURBITON,2026-03-13,06:12:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,09:33:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,11:03:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,09:46:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,10:46:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,13:03:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,13:33:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,14:03:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,15:33:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,16:33:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,15:46:00,,
WOKING - BASINGSTOKE,2026-03-13,18:28:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,16:46:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,17:46:00,,
BASINGSTOKE - WOKING (2),2026-03-13,07:01:00,,
WOKING - PORTSMOUTH HARBOUR (5),2026-03-13,06:34:00,,
SURBITON - PORTSMOUTH HARBOUR,2026-03-13,07:34:00,,
,2026-03-13,08:28:00,,
,2026-03-13,09:59:00,,
,2026-03-13,09:00:00,,
,2026-03-13,09:27:00,,
,2026-03-13,11:16:00,,
,2026-03-13,11:27:00,,
,2026-03-13,14:18:00,,
,2026-03-13,16:33:00,,
POOLE - WOKING (5),2026-03-13,09:14:00,,
POOLE - WOKING (6),2026-03-13,09:48:00,,
BASINGSTOKE - BOURNEMOUTH (2),2026-03-13,20:37:00,,
BASINGSTOKE - BOURNEMOUTH,2026-03-13,21:37:00,,
POOLE - BASINGSTOKE (2),2026-03-13,07:16:00,,
BOURNEMOUTH - WINCHESTER,2026-03-13,08:15:00,,
WOKING - GILLINGHAM (DORSET),2026-03-13,07:10:00,,
SALISBURY - WOKING (2),2026-03-13,06:05:00,,
WOKING - EXETER ST DAVIDS (5),2026-03-13,07:44:00,,
SALISBURY - WOKING (2),2026-03-13,06:39:00,,
YEOVIL JUNCTION - BASINGSTOKE,2026-03-13,07:02:00,,
WOKING - EXETER ST DAVIDS,2026-03-13,08:54:00,,
YEOVIL PEN MILL - BASINGSTOKE,2026-03-13,07:41:00,,
WOKING - SALISBURY,2026-03-13,09:24:00,,
EXETER ST DAVIDS - BASINGSTOKE,2026-03-13,08:11:00,,
WOKING - EXETER ST DAVIDS (2),2026-03-13,09:54:00,,
HONITON - WOKING,2026-03-13,08:40:00,,
YEOVIL PEN MILL - WOKING,2026-03-13,09:11:00,,
WOKING - EXETER ST DAVIDS,2026-03-13,10:54:00,,
EXETER ST DAVIDS - WOKING (5),2026-03-13,09:41:00,,
WOKING - SALISBURY,2026-03-13,11:24:00,,
EXETER ST DAVIDS - WOKING (6),2026-03-13,10:09:00,,
WOKING - EXETER ST DAVIDS (2),2026-03-13,11:54:00,,
GILLINGHAM (DORSET) - WOKING,2026-03-13,10:41:00,,
WOKING - SALISBURY,2026-03-13,12:24:00,,
EXETER ST DAVIDS - WOKING (7),2026-03-13,11:08:00,,
WOKING - EXETER ST DAVIDS (3),2026-03-13,12:55:00,,
SALISBURY - WOKING (2),2026-03-13,11:41:00,,
WOKING - SALISBURY,2026-03-13,13:24:00,,
EXETER ST DAVIDS - WOKING (2),2026-03-13,12:08:00,,
WOKING - EXETER ST DAVIDS,2026-03-13,13:54:00,,
SALISBURY - WOKING (2),2026-03-13,12:41:00,,
WOKING - SALISBURY,2026-03-13,14:25:00,,
EXETER ST DAVIDS - WOKING,2026-03-13,13:08:00,,
WOKING - EXETER ST DAVIDS (2),2026-03-13,14:54:00,,
SALISBURY - WOKING (2),2026-03-13,13:42:00,,
WOKING - SALISBURY,2026-03-13,15:24:00,,
EXETER ST DAVIDS - WOKING (2),2026-03-13,14:08:00,,
WOKING - EXETER ST DAVIDS,2026-03-13,15:54:00,,
SALISBURY - WOKING (2),2026-03-13,14:41:00,,
WOKING - YEOVIL JUNCTION (2),2026-03-13,16:24:00,,
EXETER ST DAVIDS - WOKING,2026-03-13,15:08:00,,
WOKING - EXETER ST DAVIDS (5),2026-03-13,16:54:00,,
SALISBURY - WOKING (2),2026-03-13,15:41:00,,
BASINGSTOKE - WESTBURY WILTS,2026-03-13,17:22:00,,
EXETER ST DAVIDS - WOKING (2),2026-03-13,16:08:00,,
BASINGSTOKE - EXETER ST DAVIDS,2026-03-13,17:54:00,,
SALISBURY - WOKING (2),2026-03-13,16:41:00,,
BASINGSTOKE - YEOVIL PEN MILL,2026-03-13,18:24:00,,
EXETER ST DAVIDS - WOKING,2026-03-13,17:08:00,,
BASINGSTOKE - EXETER ST DAVIDS (2),2026-03-13,18:53:00,,
GILLINGHAM (DORSET) - WOKING,2026-03-13,17:42:00,,
BASINGSTOKE - YEOVIL PEN MILL,2026-03-13,19:20:00,,
EXETER ST DAVIDS - WOKING (2),2026-03-13,18:08:00,,
WOKING - EXETER ST DAVIDS (6),2026-03-13,19:55:00,,
SALISBURY - WOKING (2),2026-03-13,18:41:00,,
BASINGSTOKE - SALISBURY,2026-03-13,20:21:00,,
EXETER ST DAVIDS - WOKING (7),2026-03-13,19:13:00,,
WOKING - EXETER ST DAVIDS (7),2026-03-13,20:54:00,,
EXETER ST DAVIDS - WOKING (5),2026-03-13,20:22:00,,
WOKING - SALISBURY,2026-03-13,21:55:00,,
EXETER ST DAVIDS - WOKING (5),2026-03-13,21:23:00,,
WOKING - YEOVIL JUNCTION (2),2026-03-13,22:54:00,,
SALISBURY - WOKING,2026-03-13,21:40:00,,
WOKING - SALISBURY,2026-03-13,23:26:00,,
EXETER ST DAVIDS - WOKING (4),2026-03-13,22:20:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-13,08:44:00,,
PORTSMOUTH HARBOUR - WOKING (5),2026-03-13,07:59:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-13,09:44:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-13,08:31:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-13,12:29:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-13,14:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-13,13:33:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-13,14:30:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-13,15:29:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-13,16:29:00,,
WOKING - PORTSMOUTH HARBOUR (4),2026-03-13,18:45:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-13,17:29:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-13,18:29:00,,
WOKING - PORTSMOUTH HARBOUR (4),2026-03-13,20:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-13,20:28:00,,
WOKING - YEOVIL PEN MILL,2026-03-13,08:24:00,,
WOKING - YEOVIL JUNCTION (3),2026-03-13,10:24:00,,
WEYMOUTH - WOKING (4),2026-03-13,10:14:00,,
WEYMOUTH - WOKING (5),2026-03-13,11:13:00,,
WEYMOUTH - WOKING (5),2026-03-13,12:13:00,,
WEYMOUTH - WOKING (5),2026-03-13,13:14:00,,
WOKING - WEYMOUTH (4),2026-03-13,09:09:00,,
WEYMOUTH - WOKING (5),2026-03-13,14:15:00,,
WOKING - WEYMOUTH (4),2026-03-13,10:09:00,,
WEYMOUTH - WOKING (5),2026-03-13,15:13:00,,
WOKING - WEYMOUTH (4),2026-03-13,11:09:00,,
WEYMOUTH - WOKING (5),2026-03-13,16:13:00,,
WOKING - WEYMOUTH (4),2026-03-13,12:09:00,,
WEYMOUTH - WOKING (5),2026-03-13,17:13:00,,
WOKING - WEYMOUTH (4),2026-03-13,13:09:00,,
WEYMOUTH - WOKING (5),2026-03-13,18:13:00,,
WOKING - WEYMOUTH (4),2026-03-13,14:09:00,,
WEYMOUTH - WOKING (5),2026-03-13,19:16:00,,
WOKING - WEYMOUTH (5),2026-03-13,15:08:00,,
WEYMOUTH - WOKING (5),2026-03-13,20:13:00,,
WOKING - WEYMOUTH (5),2026-03-13,16:08:00,,
WEYMOUTH - WOKING (5),2026-03-13,21:13:00,,
WOKING - WEYMOUTH (6),2026-03-13,17:07:00,,
BASINGSTOKE - WEYMOUTH (4),2026-03-13,18:05:00,,
WEYMOUTH - WOKING (5),2026-03-13,22:13:00,,
BASINGSTOKE - WEYMOUTH (4),2026-03-13,19:06:00,,
WEYMOUTH - BASINGSTOKE,2026-03-13,10:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-13,11:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-13,12:47:00,,
BASINGSTOKE - WEYMOUTH,2026-03-13,08:38:00,,
WEYMOUTH - BASINGSTOKE,2026-03-13,13:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-13,14:47:00,,
WEYMOUTH - BASINGSTOKE,2026-03-13,15:48:00,,
BASINGSTOKE - WEYMOUTH,2026-03-13,11:37:00,,
WEYMOUTH - BASINGSTOKE,2026-03-13,16:47:00,,
BASINGSTOKE - WEYMOUTH,2026-03-13,12:37:00,,
WEYMOUTH - BASINGSTOKE,2026-03-13,17:47:00,,
BASINGSTOKE - WEYMOUTH,2026-03-13,13:37:00,,
WEYMOUTH - BASINGSTOKE,2026-03-13,18:46:00,,
BASINGSTOKE - WEYMOUTH,2026-03-13,14:37:00,,
WEYMOUTH - BASINGSTOKE,2026-03-13,19:47:00,,
BASINGSTOKE - WEYMOUTH (2),2026-03-13,15:37:00,,
WEYMOUTH - WOKING (7),2026-03-13,21:47:00,,
BASINGSTOKE - WEYMOUTH (3),2026-03-13,18:35:00,,
BASINGSTOKE - WEYMOUTH (5),2026-03-13,19:37:00,,
WOKING - WEYMOUTH (2),2026-03-13,21:09:00,,
WOKING - WEYMOUTH (2),2026-03-13,22:09:00,,
WOKING - WEYMOUTH (7),2026-03-13,07:05:00,,
WOKING - WEYMOUTH (8),2026-03-13,08:08:00,,
SOUTHAMPTON CENTRAL - SURBITON,2026-03-13,08:49:00,,
WOKING - BOURNEMOUTH (2),2026-03-13,00:15:00,,
SOUTHAMPTON CENTRAL - WEYBRIDGE,2026-03-13,07:52:00,,
WOKING - BASINGSTOKE,2026-03-13,18:59:00,,
WOKING - BASINGSTOKE,2026-03-13,19:22:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,20:33:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,09:03:00,,
BASINGSTOKE - WOKING,2026-03-13,07:16:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,10:03:00,,
BASINGSTOKE - WOKING,2026-03-13,08:18:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,10:33:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,09:17:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,11:33:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,12:03:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,10:16:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,12:33:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,11:16:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,11:46:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,12:16:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,14:33:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,12:46:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,15:03:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,13:16:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,13:46:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,14:16:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,14:46:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,15:16:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,17:34:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,16:16:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,17:16:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,18:16:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,18:46:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,19:16:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,21:33:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,19:46:00,,
BASINGSTOKE - SURBITON (3),2026-03-13,20:47:00,,
BASINGSTOKE - WEYBRIDGE,2026-03-13,07:28:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,08:04:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,08:33:00,,
PORTSMOUTH HARBOUR - WOKING (6),2026-03-13,06:45:00,,
SURBITON - PORTSMOUTH HARBOUR (2),2026-03-13,16:03:00,,
PORTSMOUTH HARBOUR - SURBITON (2),2026-03-13,21:46:00,,
PORTSMOUTH HARBOUR - SURBITON (3),2026-03-13,22:46:00,,
,2026-03-13,10:55:00,,
,2026-03-13,12:01:00,,
,2026-03-13,14:55:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,22:33:00,,
,2026-03-13,12:55:00,,
WOKING - POOLE (7),2026-03-13,23:08:00,,
WOKING - SOUTHAMPTON CENTRAL (3),2026-03-13,23:40:00,,
WOKING - YEOVIL JUNCTION (2),2026-03-13,00:16:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-13,15:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-13,19:29:00,,
WEYMOUTH - WOKING (6),2026-03-13,20:46:00,,
WEYMOUTH - WOKING (8),2026-03-13,22:53:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,23:33:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,00:11:00,,
SURBITON - BASINGSTOKE (3),2026-03-13,00:34:00,,
BASINGSTOKE - SURBITON,2026-03-13,23:16:00,,
WEYMOUTH - WOKING (9),2026-03-13,00:06:00,,
EXETER ST DAVIDS - WOKING (3),2026-03-13,23:19:00,,
SOUTHAMPTON CENTRAL - WOKING (3),2026-03-14,06:53:00,,
POOLE - WOKING (4),2026-03-14,07:17:00,,
BASINGSTOKE - POOLE,2026-03-14,20:37:00,,
BASINGSTOKE - POOLE,2026-03-14,21:37:00,,
BASINGSTOKE - POOLE,2026-03-14,22:39:00,,
WOKING - POOLE (8),2026-03-14,23:40:00,,
POOLE - WOKING (7),2026-03-14,22:13:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-14,08:44:00,,
PORTSMOUTH HARBOUR - WOKING (3),2026-03-14,07:31:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-14,09:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-14,08:30:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-14,10:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-14,09:29:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-14,11:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-14,10:29:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-14,12:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-14,11:29:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-14,13:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-14,12:29:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-14,14:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-14,13:29:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-14,15:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-14,14:29:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-14,16:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-14,15:29:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-14,17:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-14,16:29:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-14,18:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-14,17:29:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-14,19:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-14,18:29:00,,
WOKING - PORTSMOUTH HARBOUR (3),2026-03-14,20:44:00,,
PORTSMOUTH HARBOUR - WOKING (4),2026-03-14,19:29:00,,
BASINGSTOKE - WEYMOUTH,2026-03-14,08:37:00,,
BASINGSTOKE - WEYMOUTH,2026-03-14,09:37:00,,
BASINGSTOKE - WEYMOUTH,2026-03-14,10:37:00,,
BASINGSTOKE - WEYMOUTH,2026-03-14,11:37:00,,
BASINGSTOKE - WEYMOUTH,2026-03-14,12:37:00,,
BASINGSTOKE - WEYMOUTH,2026-03-14,13:37:00,,
BASINGSTOKE - WEYMOUTH,2026-03-14,14:37:00,,
BASINGSTOKE - WEYMOUTH,2026-03-14,15:37:00,,
BASINGSTOKE - WEYMOUTH,2026-03-14,16:37:00,,
BASINGSTOKE - WEYMOUTH,2026-03-14,17:37:00,,
BASINGSTOKE - WEYMOUTH,2026-03-14,18:37:00,,
BASINGSTOKE - WEYMOUTH (6),2026-03-14,19:37:00,,
WOKING - WEYMOUTH (2),2026-03-14,20:09:00,,
WOKING - WEYMOUTH (2),2026-03-14,21:09:00,,
WOKING - WEYMOUTH (2),2026-03-14,22:09:00,,
WOKING - WEYMOUTH (9),2026-03-14,07:05:00,,
SOUTHAMPTON CENTRAL - BASINGSTOKE,2026-03-14,07:54:00,,
WOKING - SOUTHAMPTON CENTRAL (4),2026-03-14,00:14:00,,
POOLE - SURBITON,2026-03-14,00:06:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,09:03:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,09:33:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,10:03:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,10:33:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,11:03:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,11:33:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,12:03:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,12:33:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,13:03:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,13:33:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,14:03:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,14:33:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,15:03:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,15:33:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,16:03:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,16:34:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,17:03:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,17:33:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,18:03:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,18:33:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,19:03:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,19:33:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,20:03:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,20:33:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,21:03:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,23:03:00,,
SURBITON - BASINGSTOKE (3),2026-03-14,00:10:00,,
SURBITON - BASINGSTOKE (3),2026-03-14,00:33:00,,
FARNBOROUGH (MAIN) - BASINGSTOKE,2026-03-14,08:03:00,,
FARNBOROUGH (MAIN) - PORTSMOUTH HARBOUR,2026-03-14,06:36:00,,
,2026-03-14,11:53:00,,
,2026-03-14,07:59:00,,
SURBITON - SOUTHAMPTON CENTRAL,2026-03-14,01:52:00,,
WOKING - POOLE (9),2026-03-14,23:08:00,,
WOKING - YEOVIL JUNCTION (2),2026-03-14,07:13:00,,
SALISBURY - WOKING (2),2026-03-14,06:11:00,,
WOKING - EXETER ST DAVIDS (5),2026-03-14,07:44:00,,
SALISBURY - WOKING (2),2026-03-14,06:41:00,,
WOKING - SALISBURY,2026-03-14,08:24:00,,
SALISBURY - WOKING,2026-03-14,07:09:00,,
WOKING - EXETER ST DAVIDS,2026-03-14,08:54:00,,
SALISBURY - WOKING (2),2026-03-14,07:41:00,,
EXETER ST DAVIDS - WOKING (7),2026-03-14,08:08:00,,
WOKING - EXETER ST DAVIDS (2),2026-03-14,09:55:00,,
HONITON - WOKING,2026-03-14,08:41:00,,
WOKING - SALISBURY,2026-03-14,10:24:00,,
SALISBURY - WOKING,2026-03-14,09:08:00,,
WOKING - EXETER ST DAVIDS,2026-03-14,10:54:00,,
EXETER ST DAVIDS - WOKING (5),2026-03-14,09:41:00,,
WOKING - SALISBURY,2026-03-14,11:24:00,,
EXETER ST DAVIDS - WOKING (2),2026-03-14,10:08:00,,
WOKING - EXETER ST DAVIDS (2),2026-03-14,11:56:00,,
SALISBURY - WOKING (2),2026-03-14,10:41:00,,
WOKING - SALISBURY,2026-03-14,12:24:00,,
EXETER ST DAVIDS - WOKING (7),2026-03-14,11:08:00,,
